Make,Model,Variant,Price,Displacement,Cylinders,Drivetrain,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Doors,City_Mileage,ARAI_Certified_Mileage,Power,Torque,Type,Wheelbase
Maruti Suzuki,Celerio Tour,H2,"4,22,444",998,3,FWD (Front Wheel Drive),Injection,35,Petrol,1560,3600,1600,5,23,23.1,68,90,Manual,2425
Maruti Suzuki,Celerio Tour,H2 Cng,"4,80,670",998,3,FWD (Front Wheel Drive),Injection,60,CNG,1560,3695,1600,5,,,59,78,Manual,2425
