Make,Model,Variant,Price,Displacement,Cylinders,Drivetrain,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Doors,City_Mileage,ARAI_Certified_Mileage,Power,Torque,Type,Wheelbase
Datsun,Redi-Go,D,"2,79,650",799,3,FWD (Front Wheel Drive),Injection,28,Petrol,1541,3429,1560,5,21.38,25.17,54,72,Manual,2348
Datsun,Redi-Go,T,"3,51,832",799,3,FWD (Front Wheel Drive),Injection,28,Petrol,1541,3429,1560,5,21.38,25.17,54,72,Manual,2348
Datsun,Redi-Go,A,"3,33,419",799,3,FWD (Front Wheel Drive),Injection,28,Petrol,1541,3429,1560,5,21.38,25.17,54,72,Manual,2348
Datsun,Redi-Go,S,"3,62,000",799,3,FWD (Front Wheel Drive),Injection,28,Petrol,1541,3429,1560,5,21.38,25.17,54,72,Manual,2348
Datsun,Redi-Go,1.0 S,"3,90,000",999,3,FWD (Front Wheel Drive),Injection,28,Petrol,1541,3429,1560,5,,22.5,68,91,Manual,2348
Datsun,Redi-Go,1.0 S Amt,"4,37,065",999,3,FWD (Front Wheel Drive),Injection,28,Petrol,1541,3429,1560,5,,23,68,91,Automatic,2348
