Make,Model,Variant,Price,Displacement,Cylinders,Drivetrain,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Doors,City_Mileage,ARAI_Certified_Mileage,Power,Torque,Type,Wheelbase
Maruti Suzuki,Celerio X,Vxi (O),"4,81,074",998,3,FWD (Front Wheel Drive),Injection,35,Petrol,1560,3600,1600,5,23,23.1,68,90,Manual,2425
Maruti Suzuki,Celerio X,Vxi,"4,75,198",998,3,FWD (Front Wheel Drive),Injection,35,Petrol,1560,3600,1600,5,23,23.1,68,90,Manual,2425
Maruti Suzuki,Celerio X,Vxi Amt,"5,18,198",998,3,FWD (Front Wheel Drive),Injection,35,Petrol,1560,3600,1600,5,23,23.1,68,90,Automatic,2425
Maruti Suzuki,Celerio X,Vxi Amt (O),"5,24,074",998,3,FWD (Front Wheel Drive),Injection,35,Petrol,1560,3600,1600,5,23,23.1,68,90,Automatic,2425
Maruti Suzuki,Celerio X,Zxi,"4,99,734",998,3,FWD (Front Wheel Drive),Injection,35,Petrol,1560,3600,1600,5,23,23.1,68,90,Manual,2425
Maruti Suzuki,Celerio X,Zxi (O),"5,40,350",998,3,FWD (Front Wheel Drive),Injection,35,Petrol,1560,3600,1600,5,23,23.1,68,90,Manual,2425
Maruti Suzuki,Celerio X,Zxi Amt,"5,42,735",998,3,FWD (Front Wheel Drive),Injection,35,Petrol,1560,3600,1600,5,23,23.1,68,90,Automatic,2425
Maruti Suzuki,Celerio X,Zxi Amt (O),"5,52,350",998,3,FWD (Front Wheel Drive),Injection,35,Petrol,1560,3600,1600,5,23,23.1,68,90,Automatic,2425
